"F2_DOC","F2_SERIE","F2_CLIENTE","F2_LOJA","F2_COND","F2_DUPL","F2_EMISSAO","F2_EST","F2_FRETE","F2_SEGURO","F2_ICMFRET","F2_TIPOCLI","F2_VALBRUT","F2_VALICM","F2_BASEICM","F2_VALIPI","F2_BASEIPI","F2_VALMERC","F2_NFORI","F2_DESCONT","F2_SERIORI","F2_TIPO","F2_ESPECI1","F2_ESPECI2","F2_ESPECI3","F2_ESPECI4","F2_VOLUME1","F2_VOLUME2","F2_VOLUME3","F2_VOLUME4","F2_ICMSRET","F2_PLIQUI","F2_PBRUTO","F2_TRANSP","F2_REDESP","F2_VEND1","F2_VEND2","F2_VEND3","F2_VEND4","F2_VEND5","F2_OK","F2_FIMP","F2_DTLANC","F2_DTREAJ","F2_REAJUST","F2_DTBASE0","F2_FATORB0","F2_DTBASE1","F2_FATORB1","F2_VARIAC","F2_FILIAL","F2_BASEISS","F2_VALISS","F2_VALFAT","F2_CONTSOC","F2_BRICMS","F2_FRETAUT","F2_ICMAUTO","F2_DESPESA","F2_NEXTDOC","F2_NEXTSER","F2_ESPECIE","F2_PDV","F2_MAPA","F2_ECF","F2_PREFIXO","F2_BASIMP1","F2_BASIMP2","F2_BASIMP3","F2_BASIMP4","F2_BASIMP5","F2_BASIMP6","F2_VALIMP1","F2_VALIMP2","F2_VALIMP3","F2_VALIMP4","F2_VALIMP5","F2_VALIMP6","F2_ORDPAGO","F2_NFCUPOM","F2_VALINSS","F2_HORA","F2_MOEDA","F2_REGIAO","F2_VALCSLL","F2_VALCOFI","F2_VALPIS","F2_LOTE","F2_TXMOEDA","F2_CLEOK","F2_CHVCLE","F2_IDCLE","F2_VALIRRF","F2_RECFAUT","F2_CARGA","F2_SEQCAR","F2_BASEINS","F2_PEDPEND","F2_DESCCAB","F2_DTENTR","F2_FORMUL","F2_TIPODOC","F2_NFEACRS","F2_TIPOREM","F2_SEQENT","F2_ICMSDIF","F2_VALACRS","F2_RECISS","F2_VALCF3","F2_ORDSEP","F2_HORNFE","F2_CHVNFE","F2_FLAGDEV","F2_TPFRETE","F2_NFELETR","F2_BASECF3","F2_VEICUL2","F2_HAWB","F2_NODIA","F2_BASEPS3","F2_EMINFE","F2_ESTCRED","F2_BASEIRR","F2_VALPS3","F2_CODNFE","F2_TIPORET","F2_BASPIS","F2_CREDNFE","F2_VEICUL1","F2_DIACTB","F2_VALTST","F2_CGCCLI","F2_RECOPI","F2_FILDEST","F2_NFICMST","F2_VLSENAR","F2_BASCSLL","F2_NFSUBST","F2_CLIENT","F2_BASETST","F2_SERSUBS","F2_NTFECP","F2_REFTAXA","F2_VLR_FRT","F2_BASEFUN","F2_BASCOFI","F2_REFMOED","F2_VEICUL3","F2_DTDIGIT","F2_VALFDS","F2_PREFORI","F2_LOJENT","F2_TPNFEXP","F2_VREINT","F2_BSREIN","F2_VALFAB","F2_VALFAC","F2_VALFET","F2_VALINA","F2_BASEINA","F2_DESCZFR","F2_FORMDES","F2_NUMORC","F2_IDSA1","F2_IDSA2","F2_IDSED","F2_LOJADES","F2_FORDES","F2_DTTXREF","F2_TXREF","F2_CODRGS","F2_DAUTNFE","F2_EVENFLG","F2_FLAGRGS","F2_HAUTNFE","F2_IDCCE","F2_IDRGS","F2_BASEFMP","F2_IDRECOP","F2_TOTEST","F2_TOTFED","F2_TOTMUN","F2_VALFMD","F2_VALFMP","F2_STATUS","F2_TIPIMP","F2_CNO","F2_TOTIMP","F2_SERMDF","F2_NUMMDF","F2_SDOCMDF","F2_SDOC","F2_SDOCMAN","F2_SDOCNXT","F2_SDOCSUB","F2_SDOCORI","F2_GNRFECP","F2_GNRDIF","F2_MENNOTA","F2_TPCOMPL","F2_LTRAN","F2_VALIMA","F2_VALFASE","F2_VALFUND","F2_SERSAT","F2_DTESERV","F2_ESTPRES","F2_MUNPRES","F2_FRTCFOP","F2_BSFCPST","F2_BASFECP","F2_PAFMD5","F2_LOJARET","F2_CMUNOR","F2_CMUNDE","F2_CLIRET","F2_UFORIG","F2_BSFCCMP","F2_UFDEST","F2_VLCPM","F2_BASECPM","F2_IDNF","D_E_L_E_T_","R_E_C_N_O_","R_E_C_D_E_L_","F2_CLIREM","F2_LOJAREM","F2_CODA1U"
"000000051","664","TMS006","01","001","         ","20200620","SC","0.0","0.0","0.0","F","10667.05","1280.05","10667.05","0.0","0.0","9387.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","10667.05","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","09:22","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","1","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","251ac3c9-29d3-9501-336e-a6ea1e1bdc40"," ","466118","0","      ","  ","      "
"000000052","664","TMS010","01","001","         ","20200620","SC","0.0","0.0","0.0","F","701.59","84.19","701.59","0.0","0.0","617.4","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","701.59","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","09:22","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","ad5057c1-6878-5482-d179-3f93a99c720e"," ","466119","0","      ","  ","      "
"000000053","664","TMS046","01","001","000000053","20200620","SC","0.0","0.0","0.0","F","10667.05","1280.05","10667.05","0.0","0.0","9387.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","10667.05","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","664","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","09:22","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","1","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","14634858-52f0-7bd6-96b8-846fd0e94474"," ","466120","0","      ","  ","      "
"000000054","664","TMS001","01","001","         ","20200620","SP","0.0","0.0","0.0","R","2286.08","274.33","2286.08","0.0","0.0","2011.75","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","5.0","5.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","2286.08","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","20:31","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," ","F","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS001","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SP","0.0","0.0","f69ffd11-ebdc-c8f0-cc85-fa65d6e03f53"," ","466121","0","      ","  ","      "
"000000055","664","TMS001","01","001","         ","20200707","SC","0.0","0.0","0.0","F","10667.05","1280.05","10667.05","0.0","0.0","9387.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","10667.05","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","14:20","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","d0dd34e5-73b6-8146-0834-6de16917e6b2"," ","466122","0","      ","  ","      "
"000000056","664","TMS046","01","001","000000056","20200707","SC","0.0","0.0","0.0","F","2840.91","340.91","2840.91","0.0","0.0","2500.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","2840.91","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","664","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","14:26","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","1","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","91ce6a87-4639-f320-e697-8d2a356d1e9b"," ","466123","0","      ","  ","      "
"000000057","664","TMS006","01","001","         ","20200707","SC","0.0","0.0","0.0","F","10667.05","1280.05","10667.05","0.0","0.0","9387.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","10667.05","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","14:34","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","1","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","a39c5d9c-b3cd-4df4-4cf5-8c2529e2105d"," ","466124","0","      ","  ","      "
"000000058","664","TMS010","01","001","         ","20200707","SC","0.0","0.0","0.0","F","701.59","84.19","701.59","0.0","0.0","617.4","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","701.59","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","14:41","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","be621f0c-be17-16ae-85ea-e3e19695e4d9"," ","466125","0","      ","  ","      "
"000000059","664","TMS046","01","001","000000059","20200707","SC","0.0","0.0","0.0","F","10667.05","1280.05","10667.05","0.0","0.0","9387.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","10667.05","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","664","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","14:41","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","1","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","33a3fa67-b5af-fa85-b722-37b121c0cc29"," ","466126","0","      ","  ","      "
"000000060","664","TMS001","01","001","         ","20200707","SC","0.0","0.0","0.0","F","10667.05","1280.05","10667.05","0.0","0.0","9387.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","10667.05","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","14:53","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","2ce685a1-e9ca-c675-31ce-a0c7aad4cf2c"," ","466127","0","      ","  ","      "
"000000061","664","TMS001","01","001","         ","20200713","SC","0.0","0.0","0.0","F","10667.05","1280.05","10667.05","0.0","0.0","9387.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","10667.05","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","14:35","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","938798f8-81e3-e366-053d-9358ad8a4148"," ","466128","0","      ","  ","      "
"000000062","664","TMS046","01","001","000000062","20200713","SC","0.0","0.0","0.0","F","2840.91","340.91","2840.91","0.0","0.0","2500.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","2840.91","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","664","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","14:47","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","1","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","ee4dc0ef-a778-9987-93c6-c9d6b3d58d4c"," ","466129","0","      ","  ","      "
"000000063","664","TMS006","01","001","         ","20200713","SC","0.0","0.0","0.0","F","10667.05","1280.05","10667.05","0.0","0.0","9387.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","10667.05","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","15:03","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","1","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","bd84ed8c-8bd1-4f81-c40c-23222ad6a892"," ","466130","0","      ","  ","      "
"000000064","664","TMS010","01","001","         ","20200713","SC","0.0","0.0","0.0","F","701.59","84.19","701.59","0.0","0.0","617.4","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","420.0","420.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","M SP 03 ","0.0","0.0","701.59","0.0","0.0","0.0","0.0","0.0","         ","   ","CTE  ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","15:04","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TMS003","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","664","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SC","0.0","0.0","9d2e36a4-8d52-ee56-8ef0-7f48f84b0959"," ","466131","0","      ","  ","      "
